period,draw_date,bonus_name,num1,num2,num3,num4,num5,num6,num7,num8,num9
109000058,2020/6/23,蝡臬??Ⅳ????,2,7,10,11,26,44,,,
109000058,2020/6/23,蝡臬??Ⅳ????,2,9,11,15,37,39,,,
109000058,2020/6/23,蝡臬??Ⅳ????,2,9,14,17,25,44,,,
109000058,2020/6/23,蝡臬??Ⅳ????,2,11,19,25,35,37,,,
109000058,2020/6/23,蝡臬??Ⅳ????,2,13,16,17,20,40,,,
109000058,2020/6/23,蝡臬??Ⅳ????,2,17,26,33,36,40,,,
109000058,2020/6/23,蝡臬??Ⅳ????,3,4,21,31,33,35,,,
109000058,2020/6/23,蝡臬??Ⅳ????,3,8,11,13,24,34,,,
109000058,2020/6/23,蝡臬??Ⅳ????,3,10,18,35,38,48,,,
109000058,2020/6/23,蝡臬??Ⅳ????,3,14,23,24,25,47,,,
109000058,2020/6/23,蝡臬??Ⅳ????,4,8,10,32,36,39,,,
109000058,2020/6/23,蝡臬??Ⅳ????,4,10,12,15,23,49,,,
109000058,2020/6/23,蝡臬??Ⅳ????,4,11,14,25,27,39,,,
109000058,2020/6/23,蝡臬??Ⅳ????,4,11,24,28,29,40,,,
109000058,2020/6/23,蝡臬??Ⅳ????,4,12,19,27,33,40,,,
109000058,2020/6/23,蝡臬??Ⅳ????,4,15,17,25,27,41,,,
109000058,2020/6/23,蝡臬??Ⅳ????,4,26,27,32,36,44,,,
109000058,2020/6/23,蝡臬??Ⅳ????,5,9,10,15,29,33,,,
109000058,2020/6/23,蝡臬??Ⅳ????,5,9,15,23,27,38,,,
109000058,2020/6/23,蝡臬??Ⅳ????,5,10,13,20,35,46,,,
109000058,2020/6/23,蝡臬??Ⅳ????,6,7,29,35,36,41,,,
109000058,2020/6/23,蝡臬??Ⅳ????,6,13,16,18,20,22,,,
109000058,2020/6/23,蝡臬??Ⅳ????,6,18,33,36,39,42,,,
109000058,2020/6/23,蝡臬??Ⅳ????,7,8,18,19,34,46,,,
109000058,2020/6/23,蝡臬??Ⅳ????,7,9,11,15,29,39,,,
109000058,2020/6/23,蝡臬??Ⅳ????,7,9,12,15,21,39,,,
109000058,2020/6/23,蝡臬??Ⅳ????,7,10,22,25,34,46,,,
109000058,2020/6/23,蝡臬??Ⅳ????,8,10,13,15,18,30,,,
109000058,2020/6/23,蝡臬??Ⅳ????,8,10,13,34,44,48,,,
109000058,2020/6/23,蝡臬??Ⅳ????,8,11,28,34,39,45,,,
109000058,2020/6/23,蝡臬??Ⅳ????,8,12,14,16,32,41,,,
109000058,2020/6/23,蝡臬??Ⅳ????,8,12,14,27,31,47,,,
109000058,2020/6/23,蝡臬??Ⅳ????,8,28,33,44,47,49,,,
109000058,2020/6/23,蝡臬??Ⅳ????,10,12,16,31,33,39,,,
109000058,2020/6/23,蝡臬??Ⅳ????,10,14,33,40,43,48,,,
109000058,2020/6/23,蝡臬??Ⅳ????,10,20,22,35,36,47,,,
109000058,2020/6/23,蝡臬??Ⅳ????,11,12,21,26,29,31,,,
109000058,2020/6/23,蝡臬??Ⅳ????,11,13,26,27,28,36,,,
109000058,2020/6/23,蝡臬??Ⅳ????,11,18,32,45,46,49,,,
109000058,2020/6/23,蝡臬??Ⅳ????,11,24,36,41,43,46,,,
109000058,2020/6/23,蝡臬??Ⅳ????,12,13,16,32,34,47,,,
109000058,2020/6/23,蝡臬??Ⅳ????,13,27,30,41,45,46,,,
109000058,2020/6/23,蝡臬??Ⅳ????,14,24,31,35,39,45,,,
109000058,2020/6/23,蝡臬??Ⅳ????,15,16,23,28,29,45,,,
109000058,2020/6/23,蝡臬??Ⅳ????,15,20,33,37,41,45,,,
109000058,2020/6/23,蝡臬??Ⅳ????,15,23,29,41,42,44,,,
109000058,2020/6/23,蝡臬??Ⅳ????,16,24,26,30,39,42,,,
109000058,2020/6/23,蝡臬??Ⅳ????,17,18,19,33,43,47,,,
109000058,2020/6/23,蝡臬??Ⅳ????,17,20,22,30,36,40,,,
109000058,2020/6/23,蝡臬??Ⅳ????,17,25,41,42,43,48,,,
109000058,2020/6/23,蝡臬??Ⅳ????,19,20,27,28,31,47,,,
109000058,2020/6/23,蝡臬??Ⅳ????,19,21,23,28,38,44,,,
109000059,2020/6/26,蝡臬??Ⅳ????,1,2,30,31,33,34,,,
109000059,2020/6/26,蝡臬??Ⅳ????,1,6,18,39,42,46,,,
109000059,2020/6/26,蝡臬??Ⅳ????,1,7,12,24,30,33,,,
109000059,2020/6/26,蝡臬??Ⅳ????,1,8,13,27,32,36,,,
109000059,2020/6/26,蝡臬??Ⅳ????,1,9,39,42,45,47,,,
109000059,2020/6/26,蝡臬??Ⅳ????,1,16,19,30,40,42,,,
109000059,2020/6/26,蝡臬??Ⅳ????,2,3,20,29,30,43,,,
109000059,2020/6/26,蝡臬??Ⅳ????,2,7,12,14,30,36,,,
109000059,2020/6/26,蝡臬??Ⅳ????,2,8,20,22,30,38,,,
109000059,2020/6/26,蝡臬??Ⅳ????,2,10,18,29,32,36,,,
109000059,2020/6/26,蝡臬??Ⅳ????,2,13,17,23,43,45,,,
109000059,2020/6/26,蝡臬??Ⅳ????,2,20,23,29,34,44,,,
109000059,2020/6/26,蝡臬??Ⅳ????,3,4,7,20,31,41,,,
109000059,2020/6/26,蝡臬??Ⅳ????,3,5,24,30,34,49,,,
109000059,2020/6/26,蝡臬??Ⅳ????,3,6,15,17,26,32,,,
109000059,2020/6/26,蝡臬??Ⅳ????,3,7,10,11,17,46,,,
109000059,2020/6/26,蝡臬??Ⅳ????,3,7,20,23,31,47,,,
109000059,2020/6/26,蝡臬??Ⅳ????,3,14,17,18,30,47,,,
109000059,2020/6/26,蝡臬??Ⅳ????,3,18,32,33,44,48,,,
109000059,2020/6/26,蝡臬??Ⅳ????,3,26,31,36,40,49,,,
109000059,2020/6/26,蝡臬??Ⅳ????,4,5,17,22,23,48,,,
109000059,2020/6/26,蝡臬??Ⅳ????,4,7,13,25,37,40,,,
109000059,2020/6/26,蝡臬??Ⅳ????,4,9,12,15,28,42,,,
109000059,2020/6/26,蝡臬??Ⅳ????,4,20,28,33,43,47,,,
109000059,2020/6/26,蝡臬??Ⅳ????,4,24,31,38,42,43,,,
109000059,2020/6/26,蝡臬??Ⅳ????,5,6,11,19,22,47,,,
109000059,2020/6/26,蝡臬??Ⅳ????,5,6,27,32,33,41,,,
109000059,2020/6/26,蝡臬??Ⅳ????,5,7,37,39,40,45,,,
109000059,2020/6/26,蝡臬??Ⅳ????,5,23,30,31,39,47,,,
109000059,2020/6/26,蝡臬??Ⅳ????,6,8,9,10,26,34,,,
109000059,2020/6/26,蝡臬??Ⅳ????,6,13,15,18,29,41,,,
109000059,2020/6/26,蝡臬??Ⅳ????,6,20,24,28,31,40,,,
109000059,2020/6/26,蝡臬??Ⅳ????,7,8,21,23,34,41,,,
109000059,2020/6/26,蝡臬??Ⅳ????,7,11,13,18,27,36,,,
109000059,2020/6/26,蝡臬??Ⅳ????,7,15,24,26,35,43,,,
109000059,2020/6/26,蝡臬??Ⅳ????,8,10,11,29,31,43,,,
109000059,2020/6/26,蝡臬??Ⅳ????,8,10,14,17,36,43,,,
109000059,2020/6/26,蝡臬??Ⅳ????,8,11,19,31,41,43,,,
109000059,2020/6/26,蝡臬??Ⅳ????,8,13,14,24,25,31,,,
109000059,2020/6/26,蝡臬??Ⅳ????,9,10,17,36,41,49,,,
109000059,2020/6/26,蝡臬??Ⅳ????,9,10,18,19,43,48,,,
109000059,2020/6/26,蝡臬??Ⅳ????,11,22,23,24,28,37,,,
109000059,2020/6/26,蝡臬??Ⅳ????,12,14,37,40,43,49,,,
109000059,2020/6/26,蝡臬??Ⅳ????,14,18,30,34,37,40,,,
109000059,2020/6/26,蝡臬??Ⅳ????,16,18,23,28,39,46,,,
109000059,2020/6/26,蝡臬??Ⅳ????,16,20,30,31,34,43,,,
109000059,2020/6/26,蝡臬??Ⅳ????,16,23,25,35,39,44,,,
109000059,2020/6/26,蝡臬??Ⅳ????,22,24,34,41,42,45,,,
109000060,2020/6/30,蝡臬??Ⅳ????,1,2,16,39,41,47,,,
109000060,2020/6/30,蝡臬??Ⅳ????,1,4,31,40,45,47,,,
109000060,2020/6/30,蝡臬??Ⅳ????,1,5,23,32,38,39,,,
109000060,2020/6/30,蝡臬??Ⅳ????,1,5,27,40,44,49,,,
109000060,2020/6/30,蝡臬??Ⅳ????,1,7,23,25,27,33,,,
109000060,2020/6/30,蝡臬??Ⅳ????,1,9,12,15,20,33,,,
109000060,2020/6/30,蝡臬??Ⅳ????,2,12,15,22,30,31,,,
109000060,2020/6/30,蝡臬??Ⅳ????,3,4,11,17,36,44,,,
109000060,2020/6/30,蝡臬??Ⅳ????,3,5,9,10,13,49,,,
109000060,2020/6/30,蝡臬??Ⅳ????,3,6,10,26,37,49,,,
109000060,2020/6/30,蝡臬??Ⅳ????,3,6,11,16,22,49,,,
109000060,2020/6/30,蝡臬??Ⅳ????,3,6,12,29,31,45,,,
109000060,2020/6/30,蝡臬??Ⅳ????,3,24,27,30,31,38,,,
109000060,2020/6/30,蝡臬??Ⅳ????,4,5,14,27,42,45,,,
109000060,2020/6/30,蝡臬??Ⅳ????,4,6,8,26,35,43,,,
109000060,2020/6/30,蝡臬??Ⅳ????,4,6,23,35,40,46,,,
109000060,2020/6/30,蝡臬??Ⅳ????,4,6,24,33,37,41,,,
109000060,2020/6/30,蝡臬??Ⅳ????,4,7,33,34,35,36,,,
109000060,2020/6/30,蝡臬??Ⅳ????,4,22,34,37,38,49,,,
109000060,2020/6/30,蝡臬??Ⅳ????,5,7,24,34,46,48,,,
109000060,2020/6/30,蝡臬??Ⅳ????,5,8,23,26,31,48,,,
109000060,2020/6/30,蝡臬??Ⅳ????,5,12,18,20,41,42,,,
109000060,2020/6/30,蝡臬??Ⅳ????,5,12,25,39,41,44,,,
109000060,2020/6/30,蝡臬??Ⅳ????,6,13,14,20,32,39,,,
109000060,2020/6/30,蝡臬??Ⅳ????,6,18,21,22,42,43,,,
109000060,2020/6/30,蝡臬??Ⅳ????,7,12,23,30,40,45,,,
109000060,2020/6/30,蝡臬??Ⅳ????,7,14,18,19,31,45,,,
109000060,2020/6/30,蝡臬??Ⅳ????,8,10,11,15,32,34,,,
109000060,2020/6/30,蝡臬??Ⅳ????,8,21,24,27,29,40,,,
109000060,2020/6/30,蝡臬??Ⅳ????,9,22,27,40,47,49,,,
109000060,2020/6/30,蝡臬??Ⅳ????,9,24,29,42,43,47,,,
109000060,2020/6/30,蝡臬??Ⅳ????,10,17,22,31,40,41,,,
109000060,2020/6/30,蝡臬??Ⅳ????,11,28,36,37,42,49,,,
109000060,2020/6/30,蝡臬??Ⅳ????,12,18,21,31,37,44,,,
109000060,2020/6/30,蝡臬??Ⅳ????,12,20,23,39,40,43,,,
109000060,2020/6/30,蝡臬??Ⅳ????,13,15,28,29,36,42,,,
109000060,2020/6/30,蝡臬??Ⅳ????,15,18,26,27,32,35,,,
109000060,2020/6/30,蝡臬??Ⅳ????,16,24,29,30,45,48,,,
109000060,2020/6/30,蝡臬??Ⅳ????,17,23,31,36,44,47,,,
109000060,2020/6/30,蝡臬??Ⅳ????,21,32,35,40,43,46,,,
109000054,2020/6/9,蝡臬??Ⅳ????,1,4,10,16,18,39,,,
109000054,2020/6/9,蝡臬??Ⅳ????,1,4,15,19,38,48,,,
109000054,2020/6/9,蝡臬??Ⅳ????,1,5,10,16,47,48,,,
109000054,2020/6/9,蝡臬??Ⅳ????,1,5,13,28,37,39,,,
109000054,2020/6/9,蝡臬??Ⅳ????,1,5,20,38,43,45,,,
109000054,2020/6/9,蝡臬??Ⅳ????,1,6,7,12,15,44,,,
109000054,2020/6/9,蝡臬??Ⅳ????,1,11,17,25,28,45,,,
109000054,2020/6/9,蝡臬??Ⅳ????,1,12,14,25,29,46,,,
109000054,2020/6/9,蝡臬??Ⅳ????,1,12,19,37,45,46,,,
109000054,2020/6/9,蝡臬??Ⅳ????,1,17,18,32,33,36,,,
109000054,2020/6/9,蝡臬??Ⅳ????,1,17,28,33,41,46,,,
109000054,2020/6/9,蝡臬??Ⅳ????,1,20,25,28,34,41,,,
109000054,2020/6/9,蝡臬??Ⅳ????,1,22,40,42,43,45,,,
109000054,2020/6/9,蝡臬??Ⅳ????,1,27,30,34,42,48,,,
109000054,2020/6/9,蝡臬??Ⅳ????,2,5,12,20,22,44,,,
109000054,2020/6/9,蝡臬??Ⅳ????,2,5,25,26,35,41,,,
109000054,2020/6/9,蝡臬??Ⅳ????,2,5,29,30,43,47,,,
109000054,2020/6/9,蝡臬??Ⅳ????,2,6,20,23,27,34,,,
109000054,2020/6/9,蝡臬??Ⅳ????,2,7,21,24,48,49,,,
109000054,2020/6/9,蝡臬??Ⅳ????,2,14,28,30,33,40,,,
109000054,2020/6/9,蝡臬??Ⅳ????,2,15,30,43,44,46,,,
109000054,2020/6/9,蝡臬??Ⅳ????,2,21,35,36,38,49,,,
109000054,2020/6/9,蝡臬??Ⅳ????,3,4,5,6,9,48,,,
109000054,2020/6/9,蝡臬??Ⅳ????,3,4,11,37,38,48,,,
109000054,2020/6/9,蝡臬??Ⅳ????,3,4,13,18,22,29,,,
109000054,2020/6/9,蝡臬??Ⅳ????,3,8,9,42,44,46,,,
109000054,2020/6/9,蝡臬??Ⅳ????,3,8,11,26,33,36,,,
109000054,2020/6/9,蝡臬??Ⅳ????,3,10,17,18,25,26,,,
109000054,2020/6/9,蝡臬??Ⅳ????,3,11,12,16,30,33,,,
109000054,2020/6/9,蝡臬??Ⅳ????,3,11,14,19,23,34,,,
109000054,2020/6/9,蝡臬??Ⅳ????,3,14,28,32,38,46,,,
109000054,2020/6/9,蝡臬??Ⅳ????,3,19,20,27,42,46,,,
109000054,2020/6/9,蝡臬??Ⅳ????,3,19,23,33,40,45,,,
109000054,2020/6/9,蝡臬??Ⅳ????,4,5,12,14,15,25,,,
109000054,2020/6/9,蝡臬??Ⅳ????,4,5,23,24,27,49,,,
109000054,2020/6/9,蝡臬??Ⅳ????,4,6,11,27,29,32,,,
109000054,2020/6/9,蝡臬??Ⅳ????,4,8,17,21,36,45,,,
109000054,2020/6/9,蝡臬??Ⅳ????,4,12,19,31,34,36,,,
109000054,2020/6/9,蝡臬??Ⅳ????,4,12,22,24,35,47,,,
109000054,2020/6/9,蝡臬??Ⅳ????,4,13,27,32,35,48,,,
109000054,2020/6/9,蝡臬??Ⅳ????,4,23,30,31,37,40,,,
109000054,2020/6/9,蝡臬??Ⅳ????,5,6,9,27,28,49,,,
109000054,2020/6/9,蝡臬??Ⅳ????,5,7,20,25,30,32,,,
109000054,2020/6/9,蝡臬??Ⅳ????,5,10,17,19,43,44,,,
109000054,2020/6/9,蝡臬??Ⅳ????,5,10,26,31,34,44,,,
109000054,2020/6/9,蝡臬??Ⅳ????,5,11,12,13,26,34,,,
109000054,2020/6/9,蝡臬??Ⅳ????,5,11,35,44,45,46,,,
109000054,2020/6/9,蝡臬??Ⅳ????,5,12,15,21,24,43,,,
109000054,2020/6/9,蝡臬??Ⅳ????,5,13,20,31,43,44,,,
109000054,2020/6/9,蝡臬??Ⅳ????,5,18,22,31,35,48,,,
109000054,2020/6/9,蝡臬??Ⅳ????,5,19,23,25,28,37,,,
109000054,2020/6/9,蝡臬??Ⅳ????,5,19,25,31,34,36,,,
109000054,2020/6/9,蝡臬??Ⅳ????,6,7,15,17,31,48,,,
109000054,2020/6/9,蝡臬??Ⅳ????,6,10,23,37,39,40,,,
109000054,2020/6/9,蝡臬??Ⅳ????,6,17,18,34,47,48,,,
109000054,2020/6/9,蝡臬??Ⅳ????,6,17,22,29,35,39,,,
109000054,2020/6/9,蝡臬??Ⅳ????,6,24,26,33,35,38,,,
109000054,2020/6/9,蝡臬??Ⅳ????,7,8,10,36,47,48,,,
109000054,2020/6/9,蝡臬??Ⅳ????,7,8,17,31,34,36,,,
109000054,2020/6/9,蝡臬??Ⅳ????,7,8,22,28,30,39,,,
109000054,2020/6/9,蝡臬??Ⅳ????,7,12,19,27,29,46,,,
109000054,2020/6/9,蝡臬??Ⅳ????,7,15,23,26,46,49,,,
109000054,2020/6/9,蝡臬??Ⅳ????,7,17,20,38,44,45,,,
109000054,2020/6/9,蝡臬??Ⅳ????,7,19,20,22,33,39,,,
109000054,2020/6/9,蝡臬??Ⅳ????,7,23,27,32,36,47,,,
109000054,2020/6/9,蝡臬??Ⅳ????,8,9,29,33,42,46,,,
109000054,2020/6/9,蝡臬??Ⅳ????,8,14,19,41,47,49,,,
109000054,2020/6/9,蝡臬??Ⅳ????,8,14,33,43,46,49,,,
109000054,2020/6/9,蝡臬??Ⅳ????,8,15,24,29,30,47,,,
109000054,2020/6/9,蝡臬??Ⅳ????,8,17,18,27,40,41,,,
109000054,2020/6/9,蝡臬??Ⅳ????,8,17,27,28,36,38,,,
109000054,2020/6/9,蝡臬??Ⅳ????,8,29,32,37,41,44,,,
109000054,2020/6/9,蝡臬??Ⅳ????,9,11,20,28,29,45,,,
109000054,2020/6/9,蝡臬??Ⅳ????,9,12,31,32,34,40,,,
109000054,2020/6/9,蝡臬??Ⅳ????,9,20,22,25,30,35,,,
109000054,2020/6/9,蝡臬??Ⅳ????,10,11,31,33,44,47,,,
109000054,2020/6/9,蝡臬??Ⅳ????,10,14,17,27,41,47,,,
109000054,2020/6/9,蝡臬??Ⅳ????,11,12,16,29,32,49,,,
109000054,2020/6/9,蝡臬??Ⅳ????,11,12,18,20,23,48,,,
109000054,2020/6/9,蝡臬??Ⅳ????,11,12,20,21,34,40,,,
109000054,2020/6/9,蝡臬??Ⅳ????,11,12,22,29,31,42,,,
109000054,2020/6/9,蝡臬??Ⅳ????,11,17,19,27,41,42,,,
109000054,2020/6/9,蝡臬??Ⅳ????,11,18,24,28,36,44,,,
109000054,2020/6/9,蝡臬??Ⅳ????,13,15,22,29,40,43,,,
109000054,2020/6/9,蝡臬??Ⅳ????,13,16,20,27,45,47,,,
109000054,2020/6/9,蝡臬??Ⅳ????,13,18,22,36,41,48,,,
109000054,2020/6/9,蝡臬??Ⅳ????,13,22,24,29,42,44,,,
109000054,2020/6/9,蝡臬??Ⅳ????,13,26,28,31,32,45,,,
109000054,2020/6/9,蝡臬??Ⅳ????,14,15,20,27,40,45,,,
109000054,2020/6/9,蝡臬??Ⅳ????,14,20,21,34,35,43,,,
109000054,2020/6/9,蝡臬??Ⅳ????,14,21,29,34,44,48,,,
109000054,2020/6/9,蝡臬??Ⅳ????,15,19,21,28,32,49,,,
109000054,2020/6/9,蝡臬??Ⅳ????,15,24,25,32,45,47,,,
109000054,2020/6/9,蝡臬??Ⅳ????,15,26,29,32,36,43,,,
109000054,2020/6/9,蝡臬??Ⅳ????,16,17,22,23,39,49,,,
109000054,2020/6/9,蝡臬??Ⅳ????,16,18,29,39,44,48,,,
109000054,2020/6/9,蝡臬??Ⅳ????,16,18,37,43,46,47,,,
109000054,2020/6/9,蝡臬??Ⅳ????,16,22,31,39,41,44,,,
109000054,2020/6/9,蝡臬??Ⅳ????,20,21,22,26,42,47,,,
109000054,2020/6/9,蝡臬??Ⅳ????,24,26,36,44,46,47,,,
109000063,2020/7/10,蝡臬??Ⅳ????,1,2,6,11,20,46,,,
109000063,2020/7/10,蝡臬??Ⅳ????,1,22,24,42,43,48,,,
109000063,2020/7/10,蝡臬??Ⅳ????,2,20,24,26,34,46,,,
109000063,2020/7/10,蝡臬??Ⅳ????,2,21,23,41,44,49,,,
109000063,2020/7/10,蝡臬??Ⅳ????,3,5,27,30,33,44,,,
109000063,2020/7/10,蝡臬??Ⅳ????,3,6,20,22,29,34,,,
109000063,2020/7/10,蝡臬??Ⅳ????,3,13,25,32,36,49,,,
109000063,2020/7/10,蝡臬??Ⅳ????,3,20,31,38,43,47,,,
109000063,2020/7/10,蝡臬??Ⅳ????,4,10,12,14,16,26,,,
109000063,2020/7/10,蝡臬??Ⅳ????,4,13,17,40,42,43,,,
109000063,2020/7/10,蝡臬??Ⅳ????,4,13,18,23,35,47,,,
109000063,2020/7/10,蝡臬??Ⅳ????,5,10,26,27,39,45,,,
109000063,2020/7/10,蝡臬??Ⅳ????,6,8,33,39,45,46,,,
109000063,2020/7/10,蝡臬??Ⅳ????,6,15,23,28,33,36,,,
109000063,2020/7/10,蝡臬??Ⅳ????,6,22,34,35,37,43,,,
109000063,2020/7/10,蝡臬??Ⅳ????,7,14,18,30,35,47,,,
109000063,2020/7/10,蝡臬??Ⅳ????,8,11,16,28,32,34,,,
109000063,2020/7/10,蝡臬??Ⅳ????,8,15,31,34,41,43,,,
109000063,2020/7/10,蝡臬??Ⅳ????,8,18,28,31,44,46,,,
109000063,2020/7/10,蝡臬??Ⅳ????,10,13,21,26,31,47,,,
109000063,2020/7/10,蝡臬??Ⅳ????,10,15,18,27,45,48,,,
109000063,2020/7/10,蝡臬??Ⅳ????,13,16,35,38,39,45,,,
109000063,2020/7/10,蝡臬??Ⅳ????,14,18,25,31,45,49,,,
109000063,2020/7/10,蝡臬??Ⅳ????,19,20,27,41,42,45,,,
109000063,2020/7/10,蝡臬??Ⅳ????,23,25,38,45,47,48,,,
109000061,2020/7/3,蝡臬??Ⅳ????,1,2,4,5,20,44,,,
109000061,2020/7/3,蝡臬??Ⅳ????,1,2,15,20,21,49,,,
109000061,2020/7/3,蝡臬??Ⅳ????,1,4,12,15,31,36,,,
109000061,2020/7/3,蝡臬??Ⅳ????,1,7,19,20,37,45,,,
109000061,2020/7/3,蝡臬??Ⅳ????,1,22,30,39,44,45,,,
109000061,2020/7/3,蝡臬??Ⅳ????,2,3,4,7,27,43,,,
109000061,2020/7/3,蝡臬??Ⅳ????,2,4,5,26,39,40,,,
109000061,2020/7/3,蝡臬??Ⅳ????,2,17,21,30,41,49,,,
109000061,2020/7/3,蝡臬??Ⅳ????,2,19,26,31,42,46,,,
109000061,2020/7/3,蝡臬??Ⅳ????,2,20,24,33,45,46,,,
109000061,2020/7/3,蝡臬??Ⅳ????,2,20,35,36,46,49,,,
109000061,2020/7/3,蝡臬??Ⅳ????,2,24,28,30,37,48,,,
109000061,2020/7/3,蝡臬??Ⅳ????,3,4,14,15,23,48,,,
109000061,2020/7/3,蝡臬??Ⅳ????,3,5,9,22,38,41,,,
109000061,2020/7/3,蝡臬??Ⅳ????,3,22,34,37,40,48,,,
109000061,2020/7/3,蝡臬??Ⅳ????,4,20,25,26,33,41,,,
109000061,2020/7/3,蝡臬??Ⅳ????,4,20,27,30,45,49,,,
109000061,2020/7/3,蝡臬??Ⅳ????,5,11,17,18,21,37,,,
109000061,2020/7/3,蝡臬??Ⅳ????,5,23,29,36,37,39,,,
109000061,2020/7/3,蝡臬??Ⅳ????,6,7,28,30,46,47,,,
109000061,2020/7/3,蝡臬??Ⅳ????,6,9,17,18,36,47,,,
109000061,2020/7/3,蝡臬??Ⅳ????,6,14,18,29,36,48,,,
109000061,2020/7/3,蝡臬??Ⅳ????,7,12,23,24,40,45,,,
109000061,2020/7/3,蝡臬??Ⅳ????,7,12,27,31,32,39,,,
109000061,2020/7/3,蝡臬??Ⅳ????,8,12,33,34,36,43,,,
109000061,2020/7/3,蝡臬??Ⅳ????,8,13,20,24,38,40,,,
109000061,2020/7/3,蝡臬??Ⅳ????,9,13,16,18,41,46,,,
109000061,2020/7/3,蝡臬??Ⅳ????,9,17,21,28,32,43,,,
109000061,2020/7/3,蝡臬??Ⅳ????,9,23,30,33,37,48,,,
109000061,2020/7/3,蝡臬??Ⅳ????,9,28,32,36,46,47,,,
109000061,2020/7/3,蝡臬??Ⅳ????,9,30,33,42,43,49,,,
109000061,2020/7/3,蝡臬??Ⅳ????,10,12,19,23,28,43,,,
109000061,2020/7/3,蝡臬??Ⅳ????,10,22,24,26,28,34,,,
109000061,2020/7/3,蝡臬??Ⅳ????,11,18,23,33,40,48,,,
109000062,2020/7/7,蝡臬??Ⅳ????,1,2,3,22,25,48,,,
109000062,2020/7/7,蝡臬??Ⅳ????,1,2,14,27,34,37,,,
109000062,2020/7/7,蝡臬??Ⅳ????,1,19,25,30,34,49,,,
109000062,2020/7/7,蝡臬??Ⅳ????,2,4,12,19,26,35,,,
109000062,2020/7/7,蝡臬??Ⅳ????,2,10,26,31,40,47,,,
109000062,2020/7/7,蝡臬??Ⅳ????,2,21,27,30,33,47,,,
109000062,2020/7/7,蝡臬??Ⅳ????,3,4,20,25,26,32,,,
109000062,2020/7/7,蝡臬??Ⅳ????,4,7,28,32,40,42,,,
109000062,2020/7/7,蝡臬??Ⅳ????,4,15,18,21,25,41,,,
109000062,2020/7/7,蝡臬??Ⅳ????,4,17,19,29,44,46,,,
109000062,2020/7/7,蝡臬??Ⅳ????,5,6,11,14,16,18,,,
109000062,2020/7/7,蝡臬??Ⅳ????,5,12,22,32,34,48,,,
109000062,2020/7/7,蝡臬??Ⅳ????,5,15,28,32,33,34,,,
109000062,2020/7/7,蝡臬??Ⅳ????,6,23,25,29,38,47,,,
109000062,2020/7/7,蝡臬??Ⅳ????,6,24,32,40,41,43,,,
109000062,2020/7/7,蝡臬??Ⅳ????,7,11,20,23,27,39,,,
109000062,2020/7/7,蝡臬??Ⅳ????,7,15,16,17,18,39,,,
109000062,2020/7/7,蝡臬??Ⅳ????,7,22,27,30,44,48,,,
109000062,2020/7/7,蝡臬??Ⅳ????,8,21,22,26,38,39,,,
109000062,2020/7/7,蝡臬??Ⅳ????,9,14,26,27,39,44,,,
109000062,2020/7/7,蝡臬??Ⅳ????,10,21,34,35,36,47,,,
109000062,2020/7/7,蝡臬??Ⅳ????,10,34,37,38,42,48,,,
109000062,2020/7/7,蝡臬??Ⅳ????,11,13,14,21,22,32,,,
109000062,2020/7/7,蝡臬??Ⅳ????,12,24,26,28,44,45,,,
109000062,2020/7/7,蝡臬??Ⅳ????,16,17,36,39,43,49,,,
109000062,2020/7/7,蝡臬??Ⅳ????,16,21,23,35,39,48,,,
109000062,2020/7/7,蝡臬??Ⅳ????,16,30,31,33,35,36,,,
109000062,2020/7/7,蝡臬??Ⅳ????,20,23,25,31,36,40,,,
109000082,2020/9/15,銝剔??Ⅳ????,1,2,3,9,30,43,,,
109000082,2020/9/15,銝剔??Ⅳ????,1,2,7,36,43,49,,,
109000082,2020/9/15,銝剔??Ⅳ????,1,3,5,15,30,31,,,
109000082,2020/9/15,銝剔??Ⅳ????,1,3,5,17,36,42,,,
109000082,2020/9/15,銝剔??Ⅳ????,1,3,23,32,35,49,,,
109000082,2020/9/15,銝剔??Ⅳ????,1,4,21,29,30,42,,,
109000082,2020/9/15,銝剔??Ⅳ????,1,4,22,23,32,39,,,
109000082,2020/9/15,銝剔??Ⅳ????,1,5,27,29,46,49,,,
109000082,2020/9/15,銝剔??Ⅳ????,1,6,9,16,30,34,,,
109000082,2020/9/15,銝剔??Ⅳ????,1,7,15,39,43,47,,,
109000082,2020/9/15,銝剔??Ⅳ????,1,10,16,43,48,49,,,
109000082,2020/9/15,銝剔??Ⅳ????,1,14,18,21,27,40,,,
109000082,2020/9/15,銝剔??Ⅳ????,1,16,42,43,45,46,,,
109000082,2020/9/15,銝剔??Ⅳ????,1,18,21,27,36,46,,,
109000082,2020/9/15,銝剔??Ⅳ????,1,18,28,36,37,49,,,
109000082,2020/9/15,銝剔??Ⅳ????,1,29,38,45,46,47,,,
109000082,2020/9/15,銝剔??Ⅳ????,1,32,33,44,45,47,,,
109000082,2020/9/15,銝剔??Ⅳ????,2,3,4,18,30,34,,,
109000082,2020/9/15,銝剔??Ⅳ????,2,3,40,44,46,48,,,
109000082,2020/9/15,銝剔??Ⅳ????,2,4,7,29,32,47,,,
109000082,2020/9/15,銝剔??Ⅳ????,2,4,33,34,41,48,,,
109000082,2020/9/15,銝剔??Ⅳ????,2,5,12,29,35,38,,,
